JPEGProc	Lossless	Bezstratny
JPEGQuality	Standard	Standardowa jakość
LightSource	Cloudy	Zachmurzone niebo
LightSource	Cool White Fluorescent	Zimna biała jarzeniówka (W 3800 - 4500K)
LightSource	Day White Fluorescent	Jarzeniówka z naturalnym białym światłem (N 4600 - 5500K)
LightSource	Daylight	Światło dzienne
LightSource	Daylight Fluorescent	Jarzeniówka dająca światło dzienne (D 5700 - 7100K)
LightSource	Fine Weather	Dobra pogoda
LightSource	Flash	Lampa błyskowa
LightSource	Fluorescent	Jarzeniowy
LightSource	ISO Studio Tungsten	ISO dla studyjnych lamp żarowych
LightSource	Other	Inne źródło światła
LightSource	Shade	Cień
LightSource	Standard Light A	Standardowe światło A
LightSource	Standard Light B	Standardowe światło B
LightSource	Standard Light C	Standardowe światło C
LightSource	Tungsten (Incandescent)	Światło żarowe
LightSource	Unknown	Nieznane
LightSource	White Fluorescent	Biała jarzeniówka (WW3250 - 3800K)
MeasurementGeometry	0/45 or 45/0	0/45 lub 45/0
MeasurementGeometry	0/d or d/0	0/d lub d/0
MeteringMode	Average	Średni
MeteringMode	Center-weighted average	Centralnie ważony uśredniony
MeteringMode	Multi-segment	Wzór
MeteringMode	Multi-spot	Wielopunktowy
MeteringMode	Other	Inne
MeteringMode	Partial	Częściowy
MeteringMode	Spot	Punktowy
MeteringMode	Unknown	Nieznane
ModifiedPictureStyle	None	Brak
MonochromeFilterEffect	None	Brak
MonochromeToningEffect	None	Brak
NEFCompression	Uncompressed	Bez kompresji
NoiseReduction	Off	Wyłączona
NoiseReduction	On	Włączona
ObjectFileType	None	Brak
OldSubfileType	Full-resolution image	Obraz w pełnej rozdzielczości
OldSubfileType	Reduced-resolution image	Obraz o zredukowanej rozdzielczości
OldSubfileType	Single page of multi-page image	Jedna strona obrazu wielostronicowego
Orientation	Horizontal (normal)	0° (góra/lewo)
Orientation	Mirror horizontal	0° (góra/prawo)
Orientation	Mirror horizontal and rotate 270 CW	90° CW (lewo/góra)
Orientation	Mirror horizontal and rotate 90 CW	90° CCW (prawo/dół)
Orientation	Mirror vertical	180° (dół/lewo)
Orientation	Rotate 180	180° (dół/prawo)
Orientation	Rotate 270 CW	90° CW (lewo/dół)
Orientation	Rotate 90 CW	90° CCW (prawo/góra)
PentaxImageSize	2304x1728 or 2592x1944	2304 x 1728 lub 2592 x 1944
PentaxImageSize	2560x1920 or 2304x1728	2560 x 1920 lub 2304 x 1728
PentaxImageSize	2816x2212 or 2816x2112	2816 x 2212 lub 2816 x 2112
PentaxImageSize	3008x2008 or 3040x2024	3008 x 2008 lub 3040 x 2024
PentaxImageSize	Full	Pełny
PhotoEffectsType	None	Brak
PhotometricInterpretation	BlackIsZero	Czarny jest zerem
PhotometricInterpretation	Color Filter Array	CFA (Filtr kolorów matrycy)
PhotometricInterpretation	Pixar LogL	CIE Log2(L) (Log luminancji)
PhotometricInterpretation	Pixar LogLuv	CIE Log2(l)(u',v') (Log luminancji i chrominancji)
PhotometricInterpretation	RGB Palette	Paleta kolorów
PhotometricInterpretation	Transparency Mask	Maska przeźroczystości
PhotometricInterpretation	WhiteIsZero	Biały jest zerem
PictureStyle	None	Brak
PixelFormat	128-bit PRGBA Float	128-bitów PRGBA (zapis zmienno przecinkowy)
PixelFormat	128-bit RGB Float	128-bitów RGB (zapis zmienno przecinkowy)
PixelFormat	128-bit RGBA Float	128-bitów RGBA (zapis zmienno przecinkowy)
PixelFormat	16-bit Gray	16-bitów Szarość
PixelFormat	32-bit Gray Float	32-bity Szarość (zapis zmienno przecinkowy)
PixelFormat	48-bit RGB Fixed Point	48-bitów RGB (zapis stałopozycyjny)
PixelFormat	8-bit Gray	8-bitów Szarość
PixelFormat	96-bit RGB Fixed Point	96-bitów RGB (zapis stałopozycyjny)
PixelFormat	Black & White	Czarno Biały
PlanarConfiguration	Chunky	Format "chunky" (z przeplotem)
PlanarConfiguration	Planar	Format "planar"
Predictor	Horizontal differencing	W oparciu o różnicę w poziomie
Predictor	None	Bez przelicznika
PreviewColorSpace	Unknown	Nieznany
ProfileClass	Abstract Profile	Profil abstrakcyjny
ProfileClass	ColorSpace Conversion Profile	Profil konwersji przestrzeni barw
ProfileClass	DeviceLink Profile	Profil DeviceLink
ProfileClass	Display Device Profile	Profil urządzenia wyświetlającego
ProfileClass	Input Device Profile	Profil urządzenia wejściowego
ProfileClass	NamedColor Profile	Nazwany profil kolorów
ProfileClass	Nikon Input Device Profile (NON-STANDARD!)	Profil Nikon ("nkpf")
ProfileClass	Output Device Profile	Profil urządzenia wyjściowego
ProfileType	Unspecified	Nie podany
ProgramMode	None	Brak
Quality	Best	Najlepsza
Quality	Better	Lepsza
Quality	Good	Dobra
Quality	Low	Niska jakość
Quality	Normal	Standardowa jakość
ResolutionUnit	None	Brak
ResolutionUnit	cm	centymetry
ResolutionUnit	inches	Cal
RetouchHistory	None	Brak
Rotation	Horizontal	0° (góra/lewo)
Rotation	Horizontal (normal)	0° (góra/lewo)
Rotation	Rotate 180	180° (dół/prawo)
Rotation	Rotate 270 CW	90° CW (lewo/dół)
Rotation	Rotate 90 CW	90° CCW (prawo/góra)
Rotation	Rotated 180	180° (dół/prawo)
Rotation	Rotated 270 CW	90° CW (lewo/dół)
Rotation	Rotated 90 CW	90° CCW (prawo/góra)
SampleFormat	Float	Zmienno przecinkowa
SampleFormat	Signed	Całkowita ze znakiem
SampleFormat	Undefined	Nie podano
SampleFormat	Unsigned	Całkowita bez znaku
Saturation	High	Wysokie nasycenie
Saturation	Low	Niskie nasycenie
Saturation	Normal	Standardowy
SceneCaptureType	Landscape	Krajobraz
SceneCaptureType	Night	Sceny nocne
SceneCaptureType	Portrait	Portret
SceneCaptureType	Standard	Standardowy
SceneMode	Sunset	Zachód słońca
SceneType	Directly photographed	Zdjęcie uzyskane bezpośrednio
SensingMethod	Color sequential area	Sekwencyjny sensor obszaru koloru
SensingMethod	Color sequential linear	Sekwencyjny liniowy sensor koloru
SensingMethod	One-chip color area	Jednoprocesorowy sensor obszaru koloru
SensingMethod	Three-chip color area	Trójprocesorowy sensor obszaru koloru
SensingMethod	Trilinear	Trój liniowy sensor
SensingMethod	Two-chip color area	Dwuprocesorowy sensor obszaru koloru
SequentialShot	None	Brak
Sharpness	Hard	Ostry
Sharpness	Normal	Standardowy
Sharpness	Soft	Miękki
SlowShutter	None	Brak
SpecialEffectsOpticalFilter	None	Brak
